,Combined_ID,Year,How.satisfied.are.you.with.your.life.in.general,How.satisfied.are.you.with.Somerville.as.a.place.to.live,How.satisfied.are.you.with.your.neighborhood,How.proud.are.you.to.be.a.Somerville.resident,How.would.you.rate.the.following..The.availability.of.information.about.city.services,How.would.you.rate.the.following..The.cost.of.housing,How.would.you.rate.the.following..The.overall.quality.of.public.schools,How.would.you.rate.the.following..Your.trust.in.the.local.police,How.would.you.rate.the.following..The.maintenance.of.streets.and.sidewalks,How.would.you.rate.the.following..The.availability.of.social.community.events,How.safe.do.you.feel.walking.in.your.neighborhood.at.night,How.satisfied.are.you.with.the.beauty.or.physical.setting.of.your.neighborhood,How.satisfied.are.you.with.the.appearance.of.parks.and.squares.in.your.neighborhood,What.is.your.gender,Age,What.is.your.race.or.ethnicity,Do.you.have.children.age.18.or.younger.who.live.with.you,Describe.your.housing.status.in.Somerville,Do.you.plan.to.move.away.from.Somerville.in.the.next.two.years,How.long.have.you.lived.here,What.is.your.annual.household.income,Are.you.a.student,How.anxious.did.you.feel.yesterday,How.satisfied.are.you.with.the.quality.and.number.of.transportation.options.available.to.you,Language,What.languages.do.you.speak.at.home,Class
7321,7322.0,2017,10.0,6.0,10.0,10.0,5.0,3.0,5.0,5.0,5.0,5.0,10.0,10.0,9.0,4,40,30,0,1,1,16,8,0,1,10.0,1,4,0
7288,7289.0,2017,8.0,9.0,7.0,10.0,4.0,1.0,3.503584229390681,4.0,2.0,5.0,9.0,8.0,8.0,4,5,30,0,2,1,8,8,1,3,4.0,1,4,0
3247,3248.0,2011,4.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
365,366.0,2011,7.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7370,7371.0,2017,8.0,8.0,8.0,9.0,3.0,1.0,3.503584229390681,3.0,2.0,4.0,3.0,5.0,5.0,1,5,12,0,2,0,32,2,1,8,6.0,1,4,0
6660,6661.0,2017,9.0,10.0,8.0,10.0,4.0,1.0,3.0,4.0,5.0,5.0,9.0,7.0,8.0,1,15,30,1,1,0,32,2,0,8,8.0,1,4,0
1288,1289.0,2011,10.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7033,7034.0,2017,8.0,8.0,8.0,6.0,3.0,2.0,3.503584229390681,3.889212827988338,2.0,4.0,9.0,7.0,8.0,4,5,30,0,2,1,0,7,0,7,9.0,1,4,0
7154,7155.0,2017,9.0,9.0,9.0,10.0,4.0,4.0,3.503584229390681,4.0,1.0,5.0,9.0,7.0,7.0,1,5,2,0,2,1,8,2,0,9,9.0,1,18,0
4768,4769.0,2011,4.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
4567,4568.0,2011,3.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2880,2881.0,2011,2.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
1001,1002.0,2011,1.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6777,6778.0,2017,6.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,7.0,1,5,28,0,2,0,32,8,0,6,6.0,1,4,0
6705,6706.0,2017,5.0,4.0,8.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,5.0,5.0,7.0,4,30,30,0,1,0,16,7,0,5,4.0,1,4,0
4464,4465.0,2011,4.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6588,6589.0,2017,7.0,7.0,9.0,8.0,5.0,1.0,3.0,4.0,3.0,4.0,9.0,7.0,7.0,4,5,30,0,2,0,8,7,0,8,9.0,1,4,0
4051,4052.0,2011,1.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6815,6816.0,2017,10.0,10.0,1.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,1,50,30,0,1,0,16,0,0,1,10.0,1,4,0
6999,7000.0,2017,9.0,10.0,10.0,10.0,4.0,2.0,3.503584229390681,4.0,4.0,5.0,9.0,10.0,9.0,4,24,30,0,1,0,32,2,0,9,9.0,1,4,0
6884,6885.0,2017,6.0,10.0,10.0,10.0,5.0,3.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,4,40,30,0,1,0,16,7,0,6,10.0,1,4,0
7050,7051.0,2017,7.0,9.0,9.0,10.0,4.0,2.0,3.0,1.0,2.0,5.0,8.0,9.0,9.0,2,5,30,0,2,0,32,7,0,8,10.0,1,4,0
7017,7018.0,2017,8.0,8.0,8.0,6.0,3.0,1.0,3.0,4.0,4.0,5.0,7.0,8.0,8.0,1,5,30,0,2,0,32,8,0,5,9.0,1,4,0
7265,7266.0,2017,10.0,10.0,10.0,10.0,4.0,4.0,4.0,5.0,5.0,5.0,10.0,10.0,10.0,1,5,30,0,2,0,8,7,0,1,10.0,1,4,0
5831,5832.0,2011,9.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
4945,4946.0,2011,5.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7326,7327.0,2017,9.0,9.0,8.0,9.0,5.0,1.0,2.0,3.0,2.0,2.0,9.0,6.0,6.0,1,15,2,1,2,0,11,5,0,8,9.0,1,4,0
5696,5697.0,2011,6.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7174,7175.0,2017,8.0,9.0,9.0,9.0,4.0,2.0,3.503584229390681,4.0,4.0,5.0,8.0,7.0,10.0,0,0,30,0,2,0,8,8,0,7,6.0,1,4,0
6619,6620.0,2017,8.0,10.0,9.0,10.0,3.0,3.0,3.0,3.0,2.0,4.0,9.0,4.0,9.0,4,24,2,0,1,0,7,2,0,4,8.0,1,4,0
6561,6562.0,2017,10.0,10.0,10.0,10.0,5.0,3.0,3.503584229390681,3.0,4.0,5.0,10.0,10.0,10.0,1,5,30,0,2,0,32,7,0,7,10.0,1,4,0
5946,5947.0,2011,1.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
4702,4703.0,2011,4.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7141,7142.0,2017,7.0,7.0,6.0,8.0,5.0,1.0,4.0,5.0,3.0,5.0,5.0,6.0,9.0,1,5,12,0,2,0,16,7,0,4,9.0,1,4,0
7000,7001.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,50,30,0,1,0,16,5,0,1,10.0,1,4,0
6762,6763.0,2017,7.0,9.0,9.0,9.0,5.0,2.0,3.0,3.0,3.0,4.0,10.0,10.0,10.0,1,5,30,0,2,0,8,2,0,5,8.0,1,4,0
792,793.0,2011,4.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6795,6796.0,2017,6.0,6.0,7.0,6.0,5.0,1.0,2.0,3.0,4.0,3.0,6.0,6.0,7.0,4,15,2,0,2,0,0,7,0,4,8.0,1,4,0
1156,1157.0,2011,1.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
4824,4825.0,2011,10.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2304,2305.0,2011,2.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6945,6946.0,2017,7.0,8.0,9.0,8.0,4.0,3.0,4.0,4.0,4.0,5.0,9.0,8.0,8.0,4,5,30,0,2,1,0,5,0,5,5.0,11,4,0
289,290.0,2011,6.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6891,6892.0,2017,8.0,5.0,8.0,8.0,3.0,1.0,3.503584229390681,2.0,4.0,4.0,9.0,4.0,8.0,1,30,30,0,2,0,16,5,0,9,9.0,1,4,0
4034,4035.0,2011,8.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7180,7181.0,2017,4.0,6.0,5.0,5.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1,5,30,0,2,1,0,7,0,7,5.0,1,4,1
7098,7099.0,2017,8.0,8.0,8.0,8.0,3.0,2.0,4.0,3.0,2.0,3.0,7.0,8.0,8.0,1,50,30,0,1,0,16,8,0,1,7.0,1,4,0
8805,8806.0,2019,7.0,10.0,10.0,5.6923076923076925,5.0,1.0,1.0,5.0,1.0,1.0,10.0,7.0,1.0,1,10,6,0,2,0,50,7,0,4,5.631578947368421,1,4,1
1453,1454.0,2011,3.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6861,6862.0,2017,7.0,8.0,9.0,8.0,5.0,3.0,3.503584229390681,4.0,4.0,5.0,8.0,8.0,8.0,1,24,30,0,1,0,16,2,0,7,9.0,1,4,0
3643,3644.0,2011,3.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6778,6779.0,2017,4.0,9.0,9.0,8.0,4.0,2.0,3.503584229390681,4.0,5.0,5.0,9.0,7.0,7.0,1,5,30,0,2,0,32,7,0,4,8.0,1,4,0
6733,6734.0,2017,9.0,10.0,9.0,7.0,4.0,4.0,4.0,5.0,3.0,4.0,8.0,9.0,7.0,1,0,30,0,2,1,8,8,0,6,9.0,1,4,0
411,412.0,2011,4.317280453257791,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7028,7029.0,2017,8.0,9.0,7.0,9.0,4.0,2.0,3.503584229390681,2.0,3.0,4.0,9.0,4.0,10.0,1,5,30,0,2,0,32,7,0,7,9.0,1,4,0
32,33.0,2011,8.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
5446,5447.0,2011,5.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7231,7232.0,2017,9.0,10.0,10.0,10.0,5.0,4.0,5.0,4.0,5.0,5.0,7.0,8.0,10.0,1,24,30,0,1,0,7,1,0,7,5.0,1,4,0
4126,4127.0,2011,4.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
4159,4160.0,2011,3.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
5190,5191.0,2011,5.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6784,6785.0,2017,7.0,7.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,5.0,8.0,7.0,8.0,1,15,30,1,1,0,7,1,0,6,7.8405172413793105,1,4,0
6581,6582.0,2017,8.0,8.0,8.0,8.0,4.0,4.0,2.0,2.0,2.0,4.0,9.0,8.0,8.0,1,40,2,0,1,0,11,2,0,8,9.0,1,4,0
978,979.0,2011,5.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7161,7162.0,2017,7.0,7.0,7.0,8.0,4.0,2.0,3.503584229390681,4.0,3.0,4.0,8.0,7.0,8.0,1,5,30,0,2,1,8,1,0,4,5.0,1,4,0
8551,8552.0,2019,4.0,7.0,8.0,5.6923076923076925,5.0,1.0,3.0,2.0,4.0,2.0,6.0,7.0,6.0,4,16,30,0,1,0,9,1,0,4,5.631578947368421,1,4,1
6651,6652.0,2017,10.0,10.0,10.0,10.0,5.0,2.0,3.0,4.0,4.0,5.0,9.0,9.0,9.0,1,5,30,0,2,1,8,2,0,7,9.0,1,4,0
2541,2542.0,2011,1.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7230,7231.0,2017,8.0,9.0,9.0,9.0,3.0,1.0,4.0,3.0,3.0,3.0,8.0,9.0,9.0,0,30,2,1,1,0,7,2,0,5,10.0,1,4,0
983,984.0,2011,4.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6828,6829.0,2017,8.0,10.0,9.0,10.0,5.0,2.0,3.503584229390681,4.0,5.0,5.0,10.0,9.0,9.0,4,5,10,0,2,0,32,5,1,6,9.0,1,4,0
6560,6561.0,2017,10.0,9.0,8.0,9.0,5.0,2.0,2.0,5.0,2.0,4.0,8.0,5.0,6.0,4,5,30,1,1,1,0,2,0,1,9.0,1,4,0
6915,6916.0,2017,7.0,6.0,1.0,6.0,4.0,1.0,4.0,4.0,3.0,5.0,7.0,3.0,1.0,1,15,30,1,2,0,16,8,0,7,9.0,1,4,0
7274,7275.0,2017,7.0,7.0,7.0,8.0,4.0,2.0,3.0,4.0,3.0,4.0,7.0,6.0,7.0,4,5,30,0,2,0,32,7,0,6,7.0,1,4,0
7012,7013.0,2017,9.0,7.0,7.0,9.0,5.0,2.0,1.0,4.0,2.0,4.0,9.0,3.0,2.0,4,5,30,1,1,1,8,2,0,3,9.0,1,4,0
7540,7541.0,2019,2.0,1.0,9.0,5.6923076923076925,5.0,1.0,5.0,5.0,1.0,5.0,2.0,9.0,9.0,1,47,30,0,1,0,16,9,0,4,5.631578947368421,1,4,1
6739,6740.0,2017,9.0,9.0,9.0,9.0,4.0,2.0,3.0,3.0,3.0,4.0,9.0,8.0,8.0,1,30,30,0,1,0,11,1,0,1,8.0,1,4,0
1818,1819.0,2011,1.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6567,6568.0,2017,9.0,7.0,9.0,9.0,2.0,1.0,3.503584229390681,2.0,2.0,4.432900432900433,10.0,9.0,9.0,4,15,19,0,2,0,16,8,0,9,4.0,1,4,0
7325,7326.0,2017,9.0,10.0,9.0,5.0,5.0,3.0,3.503584229390681,4.0,3.0,5.0,8.0,6.0,8.0,4,15,30,0,2,0,32,1,0,7,9.0,1,4,0
5715,5716.0,2011,3.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
1639,1640.0,2011,5.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7079,7080.0,2017,10.0,5.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,4.0,0,40,30,0,2,1,8,0,0,8,5.0,1,4,1
7227,7228.0,2017,7.0,10.0,8.0,10.0,5.0,3.0,4.0,3.0,3.0,5.0,7.0,8.0,9.0,1,15,30,0,1,0,7,2,0,7,10.0,1,4,0
8383,8384.0,2019,1.0,1.0,6.0,5.6923076923076925,4.0,1.0,1.0,4.0,2.0,4.0,10.0,2.0,8.0,4,16,30,0,2,1,39,7,0,4,5.631578947368421,1,4,1
7375,7376.0,2017,10.0,10.0,8.0,10.0,5.0,4.0,5.0,5.0,4.0,5.0,8.0,9.0,6.0,1,5,30,0,1,0,32,1,0,9,8.0,1,4,0
3215,3216.0,2011,4.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6764,6765.0,2017,9.0,9.0,9.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,4,5,30,0,1,0,16,7,0,8,9.0,1,24,0
3362,3363.0,2011,2.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
10,11.0,2011,4.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7164,7165.0,2017,8.0,9.0,9.0,10.0,5.0,3.0,4.0,3.0,4.0,5.0,9.0,9.0,9.0,4,15,30,0,2,0,7,2,0,4,7.0,1,4,0
4898,4899.0,2011,4.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7120,7121.0,2017,9.0,6.0,8.0,6.0,5.0,2.0,2.0,2.0,3.0,5.0,10.0,5.0,5.0,1,30,30,1,1,0,32,7,0,6,10.0,1,4,0
2046,2047.0,2011,1.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
589,590.0,2011,5.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6840,6841.0,2017,8.0,9.0,9.0,9.0,3.0,1.0,4.0,4.0,1.0,5.0,9.0,9.0,9.0,4,15,30,1,1,0,7,2,0,1,9.0,1,4,0
6568,6569.0,2017,7.0,8.0,8.0,9.0,4.0,2.0,4.0,3.0,3.0,5.0,7.0,6.0,7.0,1,15,30,0,2,0,32,8,0,5,7.0,1,4,0
8066,8067.0,2019,1.0,10.0,5.114427860696518,5.6923076923076925,5.0,1.0,5.0,5.0,5.0,5.0,1.0,6.0,6.0,1,36,30,1,1,1,31,9,0,4,5.631578947368421,1,4,1
7103,7104.0,2017,8.0,9.0,8.0,8.0,4.0,2.0,3.503584229390681,1.0,5.0,5.0,7.0,10.0,10.0,1,5,30,0,2,0,8,0,1,4,7.0,1,4,0
5981,5982.0,2011,6.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6870,6871.0,2017,9.0,9.0,9.0,9.0,4.0,2.0,5.0,4.0,5.0,5.0,7.0,8.0,7.0,1,50,30,0,1,0,16,0,0,9,8.0,1,4,0
3189,3190.0,2011,7.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6262,6263.0,2013,1.0,4.0,1.0,5.6923076923076925,3.443850267379679,1.0,1.0,3.2967032967032965,2.6684491978609626,3.0,1.0,4.0,6.17741935483871,1,24,30,3,2,3,32,9,2,4,5.631578947368421,1,4,1
7009,7010.0,2017,8.0,8.0,8.0,9.0,5.0,3.0,3.0,5.0,5.0,5.0,7.0,4.0,8.0,1,5,30,0,1,0,8,2,0,6,10.0,1,4,0
1321,1322.0,2011,4.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6952,6953.0,2017,9.0,10.0,9.0,10.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,9.0,9.0,4,40,30,1,1,0,16,5,0,8,6.0,1,4,0
900,901.0,2011,4.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8003,8004.0,2019,3.0,8.0,8.0,5.6923076923076925,4.0,2.0,2.9245283018867925,5.0,5.0,5.0,10.0,10.0,10.0,4,11,30,0,2,1,28,3,0,4,5.631578947368421,1,4,1
6701,6702.0,2017,6.0,9.0,8.0,10.0,2.0,1.0,3.503584229390681,3.0,3.0,3.0,10.0,6.0,8.0,1,5,30,0,2,0,8,7,0,4,8.0,1,4,0
2235,2236.0,2011,6.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
5389,5390.0,2011,5.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8689,8690.0,2019,9.0,9.0,9.0,5.6923076923076925,4.0,4.0,4.0,4.0,3.0,4.0,7.0,8.0,8.0,1,49,30,0,2,0,24,9,0,4,5.631578947368421,1,4,1
6646,6647.0,2017,8.0,9.0,9.0,10.0,5.0,3.0,3.503584229390681,4.0,4.0,5.0,9.0,7.0,8.0,7,24,30,0,1,0,32,2,0,4,10.0,1,4,0
6934,6935.0,2017,8.0,8.0,8.0,8.0,4.0,2.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,4,0,30,0,2,0,8,5,0,6,7.0,1,4,0
6743,6744.0,2017,5.0,8.0,8.0,8.0,5.0,1.0,3.0,4.0,5.0,5.0,10.0,8.0,8.0,4,30,14,0,1,0,16,2,0,7,4.0,1,33,1
7110,7111.0,2017,8.0,6.0,8.0,7.0,5.0,1.0,3.0,5.0,3.0,5.0,8.0,8.0,9.0,1,15,30,1,2,1,7,2,0,7,4.0,1,4,0
